,filename,part,staff,time_signature,duration,n_note_count
1473,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,4/4,1/6,27
1474,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,4/4,1/4,231
1475,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,4/4,3/8,19
1476,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,4/4,1/2,39
1477,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,4/4,1,13
1478,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,6/4,1/32,24
1479,Jingle_bells_-_Jazz_Piano.mscz,part_1,1,6/4,3/8,12
1480,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/32,44
1481,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/24,9
1482,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/16,2
1483,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/8,15
1484,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/6,10
1485,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,3/16,2
1486,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/4,255
1487,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/3,1
1488,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,3/8,3
1489,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1/2,52
1490,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,7/8,1
1491,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,4/4,1,8
1492,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,6/4,1/32,24
1493,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,6/4,1/4,3
1494,Jingle_bells_-_Jazz_Piano.mscz,part_1,2,6/4,3/8,15
1495,Jingle_Bells_-_mix.mscz,part_1,1,4/4,1/8,8
1496,Jingle_Bells_-_mix.mscz,part_1,1,4/4,1/4,189
1497,Jingle_Bells_-_mix.mscz,part_1,1,4/4,1/2,78
1498,Jingle_Bells_-_mix.mscz,part_1,1,4/4,3/4,8
1499,Jingle_Bells_-_mix.mscz,part_1,1,4/4,1,4
1500,Jingle_Bells_-_mix.mscz,part_1,2,4/4,1/32,2
1501,Jingle_Bells_-_mix.mscz,part_1,2,4/4,1/8,14
1502,Jingle_Bells_-_mix.mscz,part_1,2,4/4,3/16,2
1503,Jingle_Bells_-_mix.mscz,part_1,2,4/4,1/4,102
1504,Jingle_Bells_-_mix.mscz,part_1,2,4/4,1/2,43
1505,Jingle_Bells_-_mix.mscz,part_1,2,4/4,3/4,3
1506,Jingle_Bells_-_mix.mscz,part_1,2,4/4,1,1
1507,Jingle_Bells_-_Other_Idioms.mscz,part_1,1,4/4,1/8,8
1508,Jingle_Bells_-_Other_Idioms.mscz,part_1,1,4/4,1/4,81
1509,Jingle_Bells_-_Other_Idioms.mscz,part_1,1,4/4,1/2,47
1510,Jingle_Bells_-_Other_Idioms.mscz,part_1,1,4/4,3/4,8
1511,Jingle_Bells_-_Other_Idioms.mscz,part_1,1,4/4,1,12
1512,Jingle_Bells_-_Other_Idioms.mscz,part_1,2,4/4,1/4,8
1513,Jingle_Bells_-_Other_Idioms.mscz,part_1,2,4/4,1/2,108
1514,Jingle_Bells_-_Other_Idioms.mscz,part_1,2,4/4,1,8
1515,Jingle_Bells_-_parallel.mscz,part_1,1,4/4,1/8,8
1516,Jingle_Bells_-_parallel.mscz,part_1,1,4/4,1/4,140
1517,Jingle_Bells_-_parallel.mscz,part_1,1,4/4,1/2,72
1518,Jingle_Bells_-_parallel.mscz,part_1,1,4/4,3/4,8
1519,Jingle_Bells_-_parallel.mscz,part_1,1,4/4,1,5
1520,Jingle_Bells_-_parallel.mscz,part_1,2,4/4,1/4,12
1521,Jingle_Bells_-_parallel.mscz,part_1,2,4/4,1/2,112
1522,Jingle_Bells_-_parallel.mscz,part_1,2,4/4,1,6
1523,Jingle_Bells_-_tonicization.mscz,part_1,1,4/4,1/8,8
1524,Jingle_Bells_-_tonicization.mscz,part_1,1,4/4,1/4,74
1525,Jingle_Bells_-_tonicization.mscz,part_1,1,4/4,1/2,36
1526,Jingle_Bells_-_tonicization.mscz,part_1,1,4/4,3/4,8
1527,Jingle_Bells_-_tonicization.mscz,part_1,1,4/4,1,19
1528,Jingle_Bells_-_tonicization.mscz,part_1,2,4/4,1/2,86
1529,Jingle_Bells_-_tonicization.mscz,part_1,2,4/4,1,21
1530,Jingle_Bells_-_upper_structures.mscz,part_1,1,4/4,1/8,8
1531,Jingle_Bells_-_upper_structures.mscz,part_1,1,4/4,1/4,93
1532,Jingle_Bells_-_upper_structures.mscz,part_1,1,4/4,1/2,132
1533,Jingle_Bells_-_upper_structures.mscz,part_1,1,4/4,3/4,8
1534,Jingle_Bells_-_upper_structures.mscz,part_1,1,4/4,1,3
1535,Jingle_Bells_-_upper_structures.mscz,part_1,2,4/4,1/4,13
1536,Jingle_Bells_-_upper_structures.mscz,part_1,2,4/4,1/2,129
1537,Jingle_Bells_-_upper_structures.mscz,part_1,2,4/4,1,4
1538,Jingle_Bells_Harm.mscz,part_1,1,4/4,1/16,11
1539,Jingle_Bells_Harm.mscz,part_1,1,4/4,1/8,29
1540,Jingle_Bells_Harm.mscz,part_1,1,4/4,1/4,210
1541,Jingle_Bells_Harm.mscz,part_1,1,4/4,3/8,6
1542,Jingle_Bells_Harm.mscz,part_1,1,4/4,1/2,34
1543,Jingle_Bells_Harm.mscz,part_1,1,4/4,3/4,4
1544,Jingle_Bells_Harm.mscz,part_1,1,4/4,1,14
1545,Jingle_Bells_Harm.mscz,part_1,2,4/4,1/8,48
1546,Jingle_Bells_Harm.mscz,part_1,2,4/4,1/4,81
1547,Jingle_Bells_Harm.mscz,part_1,2,4/4,3/8,12
1548,Jingle_Bells_Harm.mscz,part_1,2,4/4,1/2,7
1549,Jingle_Bells_Harm.mscz,part_1,2,4/4,1,4
1550,Jingle_Bells__Block_Chords.mscz,part_1,1,4/4,1/8,8
1551,Jingle_Bells__Block_Chords.mscz,part_1,1,4/4,1/4,214
1552,Jingle_Bells__Block_Chords.mscz,part_1,1,4/4,1/2,75
1553,Jingle_Bells__Block_Chords.mscz,part_1,1,4/4,3/4,8
1554,Jingle_Bells__Block_Chords.mscz,part_1,1,4/4,1,5
1555,Jingle_Bells__Block_Chords.mscz,part_1,2,4/4,1/4,26
1556,Jingle_Bells__Block_Chords.mscz,part_1,2,4/4,1/2,79
1557,Jingle_Bells__Block_Chords.mscz,part_1,2,4/4,1,6
1558,Jingle_Bells__James_Pierpont (1).mscz,part_1,1,4/4,1/8,6
1559,Jingle_Bells__James_Pierpont (1).mscz,part_1,1,4/4,1/4,75
1560,Jingle_Bells__James_Pierpont (1).mscz,part_1,1,4/4,1/2,8
1561,Jingle_Bells__James_Pierpont (1).mscz,part_1,1,4/4,3/4,8
1562,Jingle_Bells__James_Pierpont (1).mscz,part_1,1,4/4,1,1
1563,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,1/8,69
1564,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,1/4,31
1565,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,3/8,8
1566,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,1/2,8
1567,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,3/4,8
1568,Jingle_Bells__James_Pierpont (2).mscz,part_1,1,4/4,1,1
1569,Jingle_Bells__James_Pierpont.mscz,part_1,1,4/4,1/8,6
1570,Jingle_Bells__James_Pierpont.mscz,part_1,1,4/4,1/4,75
1571,Jingle_Bells__James_Pierpont.mscz,part_1,1,4/4,1/2,8
1572,Jingle_Bells__James_Pierpont.mscz,part_1,1,4/4,3/4,8
1573,Jingle_Bells__James_Pierpont.mscz,part_1,1,4/4,1,1
1574,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,0,3
1575,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1/12,6
1576,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1/8,233
1577,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1/6,14
1578,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1/4,141
1579,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,3/8,58
1580,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1/2,63
1581,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,3/4,7
1582,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,1,4/4,1,4
1583,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,1/32,2
1584,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,1/8,78
1585,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,3/16,1
1586,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,1/4,152
1587,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,1/2,10
1588,Jingle_Bells__Jazz_Piano_Holiday_Final_Arrangement.mscz,part_1,2,4/4,1,2
1589,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1/12,6
1590,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1/8,181
1591,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1/6,14
1592,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1/4,85
1593,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,3/8,45
1594,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1/2,50
1595,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,3/4,7
1596,Jingle_Bells__Rhythmic_Devices.mscz,part_1,1,4/4,1,5
1597,Jingle_Bells__Rhythmic_Devices.mscz,part_1,2,4/4,1/32,2
1598,Jingle_Bells__Rhythmic_Devices.mscz,part_1,2,4/4,1/8,66
1599,Jingle_Bells__Rhythmic_Devices.mscz,part_1,2,4/4,3/16,1
1600,Jingle_Bells__Rhythmic_Devices.mscz,part_1,2,4/4,1/4,113
1601,Jingle_Bells__Rhythmic_Devices.mscz,part_1,2,4/4,1/2,10
1602,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,1/16,8
1603,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,1/12,39
1604,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,1/8,177
1605,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,3/16,8
1606,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,1/4,6
1607,Joe_Fraiser__Jeff_Berlin_Joe_Fraiser_Bass_Solo_Transcription.mscz,part_1,1,4/4,3/8,3
1608,Joplin_-_The_Entertainer.mscz,part_1,1,2/4,1/16,703
1609,Joplin_-_The_Entertainer.mscz,part_1,1,2/4,1/8,200
1610,Joplin_-_The_Entertainer.mscz,part_1,1,2/4,3/16,9
1611,Joplin_-_The_Entertainer.mscz,part_1,1,2/4,1/4,58
1612,Joplin_-_The_Entertainer.mscz,part_1,1,2/4,1/2,6
1613,Joplin_-_The_Entertainer.mscz,part_1,2,2/4,1/16,28
1614,Joplin_-_The_Entertainer.mscz,part_1,2,2/4,1/8,699
1615,Joplin_-_The_Entertainer.mscz,part_1,2,2/4,1/4,13
1616,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,1/16,921
1617,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,1/8,197
1618,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,3/16,6
1619,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,1/4,68
1620,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,3/8,25
1621,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,1,2/4,1/2,24
1622,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,2,2/4,1/16,35
1623,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,2,2/4,1/8,905
1624,Joplin_-_The_Entertainer_-_full_version.mscz,part_1,2,2/4,1/4,50
1625,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,11/8,1/12,3
1626,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,11/8,1/8,5
1627,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,11/8,1/4,3
1628,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,11/8,3/8,2
1629,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,11/8,1/2,2
1630,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,12/8,1/16,2
1631,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,12/8,1/8,11
1632,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,12/8,1/4,7
1633,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,1/16,13
1634,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,1/8,1
1635,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,3/16,4
1636,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,1/4,11
1637,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,3/8,1
1638,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,13/8,1/2,1
1639,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,17/16,1/16,4
1640,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,17/16,1/8,16
1641,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,17/16,3/16,2
1642,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,19/16,1/16,3
1643,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,19/16,1/8,4
1644,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,19/16,3/16,1
1645,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,19/16,1/4,4
1646,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,0,1
1647,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/24,4
1648,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/16,45
1649,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/12,11
1650,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/8,226
1651,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,3/16,27
1652,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/4,89
1653,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,3/8,22
1654,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1/2,16
1655,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,4/4,1,15
1656,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,0,1
1657,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,1/16,16
1658,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,1/12,9
1659,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,3/32,2
1660,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,1/8,27
1661,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,3/16,4
1662,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,1/4,8
1663,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,3/8,2
1664,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,1/2,4
1665,Keith_Jarrett_-_Danny_Boy__Londonderry_Air__Tokyo_Solo_2002.mscz,part_1,1,5/4,3/4,2
